bandgap,Voc,Jsc,FF,PCE,Vmp,Jmp,Pmax
1.4,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.4208333333333332,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.4416666666666667,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.4625,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.4833333333333332,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.5041666666666667,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.525,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.5458333333333332,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.5666666666666667,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.5875,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.6083333333333332,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.6291666666666667,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.65,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.6708333333333332,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.6916666666666664,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.7125,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.7333333333333332,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.7541666666666664,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.775,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.7958333333333332,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.8166666666666664,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.8375,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.8583333333333332,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.8791666666666664,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
1.9,0.9360226999908289,20.644140520932993,78.28424631474138,15.127165643855117,0.781563126252505,19.35501450329155,15.127165643855118
