Jsc_ref,J0_ref,n,Rs,Rsh,T,bandgap,thickness,bulk_Nt,iface_Nt,Voc,Jsc,FF,PCE,Vmp,Jmp,Pmax
29.504587813476412,8.903070341397029e-10,1.084444321139889,4.274912541271975,383.0260816896403,329.3990819244519,1.5649306061663926,186.71451331962814,417270619227.7596,12987094636831.34,0.5686595153601768,13.519624340768024,65.69355014788387,5.050561539039888,0.4376753507014028,11.539515604308171,5.050561539039888
27.023557811221316,5.961565983187641e-09,1.5810611397003949,3.599324084441404,4806.522536712183,282.28038710296977,1.8792796066207225,389.38206216574014,4970629162708557.0,3794110712.207773,1.0231503385220473,19.62889465616857,76.00975172699975,15.265274230911496,0.8284569138276553,18.426153462082333,15.265274230911496
28.919949985028964,2.9656574289180495e-10,1.9378264549749828,5.802934913285539,2798.8447048679373,306.69756630918937,1.5657844986712761,412.4034414829227,43000030322246.74,1416721742.7209694,1.1965758504632176,21.56078495621544,72.17132404295955,18.619562595032402,0.9326653306613226,19.96381980000251,18.619562595032402
30.957751545166147,4.88070226612743e-09,1.1402490889986108,5.629554206682685,521.3765359555517,347.2240093039812,1.540616891919504,495.6535808151411,2301270581832891.0,240177568281879.0,0.3910640522025967,24.716507103404297,44.12422446174924,4.264931676915929,0.22925851703406813,18.60315477955462,4.264931676915929
26.64644567573538,5.59803404589747e-09,1.2302139908948808,0.5666430505265618,4071.0359619303376,317.09222838624385,1.8148948715662065,584.9508832385811,7995274096110.98,4680537891986115.0,0.5538738294217224,22.851545185485932,75.60873205864876,9.569701072666488,0.4533066132264529,21.110879024140488,9.569701072666488
27.745507028840713,3.508903201473878e-10,1.2559650905676027,9.37322698647984,674.8630263767467,284.4910619392329,1.6175485300015189,695.4253384335022,2.2390489980388644e+16,173882604320913.4,0.877065564821068,24.67097071679455,58.55712749382298,12.670625717591843,0.583567134268537,21.71237030590086,12.670625717591843
31.34475494527115,4.790048592166055e-09,1.518858360386449,3.296104707941772,11066.871422016924,346.1661263167761,1.586828864436855,156.68000083690916,3025085598763415.0,68742229193.4319,0.5100920278237017,12.747281724389598,62.80150906147494,4.0835342238781385,0.36993987975951903,11.038372577005369,4.0835342238781385
31.620878903202676,5.2833785056021906e-11,1.122757932411486,8.34490418682408,640.573005818484,297.9268308157739,1.6996913957604216,624.7372245024787,1508717730756.852,148684504645.7321,0.8084010118434609,27.32421228264289,58.78850477297569,12.985746292383308,0.5314629258517034,24.433964554672965,12.985746292383308
30.664429029447064,8.231505603866841e-09,1.5007411862023423,1.6101955250022577,337.1883610733863,302.9656029998855,1.4659111088932604,506.5952041677145,538263619911.6209,3501946615774.442,0.8617777518525702,24.879793367939705,71.70061873086313,15.373223828514835,0.7112224448897795,21.615211863704996,15.373223828514835
30.16557461385732,5.537960167009813e-10,1.1997756516600577,8.080420356586174,8527.353348235178,353.89840039155416,1.4655288757786566,174.25228219020676,3.675998335283375e+16,606802493547.334,0.46338555135728493,13.272914351456599,52.61920385412954,3.236331891120864,0.2969939879759519,10.896960955933274,3.236331891120864
